1941 (14th),Cinematography,Blossoms in the Dust,Karl Freund, W. Howard Greene,FALSE,,,,,,,,,,
1941 (14th),Cinematography,Dive Bomber,Bert Glennon,FALSE,,,,,,,,,,,
1941 (14th),Cinematography,Louisiana Purchase,Harry Hallenberger, Ray Rennahan,FALSE,,,,,,,,,,
1941 (14th),Directing,Citizen Kane,Orson Welles,FALSE,,,,,,,,,,,
1941 (14th),Directing,Here Comes Mr. Jordan,Alexander Hall,FALSE,,,,,,,,,,,
1941 (14th),Directing,How Green Was My Valley,John Ford,TRUE,,,,,,,,,,,
1941 (14th),Directing,The Little Foxes,William Wyler,FALSE,,,,,,,,,,,
1941 (14th),Directing,Sergeant York,Howard Hawks,FALSE,,,,,,,,,,,
1941 (14th),Documentary (Feature),To Rey Scott for his extraordinary achievement in producing Kukan, the film record of China's struggle, including its photography with a 16mm camera under the most difficult and dangerous conditions.,,TRUE,,,,,,,,,
1941 (14th),Documentary (Feature),To The British Ministry of Information for its vivid and dramatic presentation of the heroism of the RAF in the documentary film, Target for Tonight.,,TRUE,,,,,,,,,,
1941 (14th),Documentary (Short Subject),Adventure in the Bronx,Film Associates,FALSE,,,,,,,,,,,
1941 (14th),Documentary (Short Subject),Bomber,United States Office for Emergency Management Film Unit,FALSE,,,,,,,,,,,
1941 (14th),Documentary (Short Subject),Christmas under Fire,British Ministry of Information,FALSE,,,,,,,,,,,
1941 (14th),Documentary (Short Subject),Churchill's Island,National Film Board of Canada,TRUE,,,,,,,,,,,
1941 (14th),Documentary (Short Subject),Letter from Home,British Ministry of Information,FALSE,,,,,,,,,,,
1941 (14th),Documentary (Short Subject),Life of a Thoroughbred,Truman Talley, Producer,FALSE,,,,,,,,,,
1941 (14th),Documentary (Short Subject),Norway in Revolt,The March of Time,FALSE,,,,,,,,,,,
1941 (14th),Documentary (Short Subject),A Place to Live,Philadelphia Housing Association,FALSE,,,,,,,,,,,
1941 (14th),Documentary (Short Subject),Russian Soil,Amkino,FALSE,,,,,,,,,,,
1941 (14th),Documentary (Short Subject),Soldiers of the Sky,Truman Talley, Producer,FALSE,,,,,,,,,,
1941 (14th),Documentary (Short Subject),War Clouds in the Pacific,National Film Board of Canada,FALSE,,,,,,,,,,,
1941 (14th),Film Editing,Citizen Kane,Robert Wise,FALSE,,,,,,,,,,,
1941 (14th),Film Editing,Dr. Jekyll and Mr. Hyde,Harold F. Kress,FALSE,,,,,,,,,,,
1941 (14th),Film Editing,How Green Was My Valley,James B. Clark,FALSE,,,,,,,,,,,
1941 (14th),Film Editing,The Little Foxes,Daniel Mandell,FALSE,,,,,,,,,,,
1941 (14th),Film Editing,Sergeant York,William Holmes,TRUE,,,,,,,,,,,
1941 (14th),Music (Scoring),All That Money Can Buy,Bernard Herrmann,TRUE,,,,,,,,,,,
1941 (14th),Music (Scoring),Back Street,Frank Skinner,FALSE,,,,,,,,,,,
1941 (14th),Music (Scoring),Ball of Fire,Alfred Newman,FALSE,,,,,,,,,,,
1941 (14th),Music (Scoring),Cheers for Miss Bishop,Edward Ward,FALSE,,,,,,,,,,,
1941 (14th),Music (Scoring),Citizen Kane,Bernard Herrmann,FALSE,,,,,,,,,,,
1941 (14th),Music (Scoring),Dr. Jekyll and Mr. Hyde,Franz Waxman,FALSE,,,,,,,,,,,
1941 (14th),Music (Scoring),Hold Back the Dawn,Victor Young,FALSE,,,,,,,,,,,
1941 (14th),Music (Scoring),How Green Was My Valley,Alfred Newman,FALSE,,,,,,,,,,,
1941 (14th),Music (Scoring),King of the Zombies,Edward Kay,FALSE,,,,,,,,,,,
1941 (14th),Music (Scoring),Ladies in Retirement,Morris Stoloff, Ernst Toch,FALSE,,,,,,,,,,
1941 (14th),Music (Scoring),The Little Foxes,Meredith Willson,FALSE,,,,,,,,,,,
1941 (14th),Music (Scoring),Lydia,Miklos Rozsa,FALSE,,,,,,,,,,,
1941 (14th),Music (Scoring),Mercy Island,Cy Feuer, Walter Scharf,FALSE,,,,,,,,,,
1941 (14th),Music (Scoring),Sergeant York,Max Steiner,FALSE,,,,,,,,,,,
1941 (14th),Music (Scoring),So Ends Our Night,Louis Gruenberg,FALSE,,,,,,,,,,,
1941 (14th),Music (Scoring),Sundown,Miklos Rozsa,FALSE,,,,,,,,,,,
1941 (14th),Music (Scoring),Suspicion,Franz Waxman,FALSE,,,,,,,,,,,
1941 (14th),Music (Scoring),Tanks a Million,Edward Ward,FALSE,,,,,,,,,,,
1941 (14th),Music (Scoring),That Uncertain Feeling,Werner Heymann,FALSE,,,,,,,,,,,
1941 (14th),Music (Scoring),This Woman Is Mine,Richard Hageman,FALSE,,,,,,,,,,,
1941 (14th),Music (Scoring),All-American Co-Ed,Edward Ward,FALSE,,,,,,,,,,,
1941 (14th),Music (Scoring),Birth of the Blues,Robert Emmett Dolan,FALSE,,,,,,,,,,,
1941 (14th),Music (Scoring),Buck Privates,Charles Previn,FALSE,,,,,,,,,,,
1941 (14th),Music (Scoring),The Chocolate Soldier,Herbert Stothart, Bronislau Kaper,FALSE,,,,,,,,,,
1941 (14th),Music (Scoring),Dumbo,Frank Churchill, Oliver Wallace,TRUE,,,,,,,,,,
1941 (14th),Music (Scoring),Ice-Capades,Cy Feuer,FALSE,,,,,,,,,,,
1941 (14th),Music (Scoring),The Strawberry Blonde,Heinz Roemheld,FALSE,,,,,,,,,,,
1941 (14th),Music (Scoring),Sun Valley Serenade,Emil Newman,FALSE,,,,,,,,,,,
1941 (14th),Music (Scoring),Sunny,Anthony Collins,FALSE,,,,,,,,,,,
1941 (14th),Music (Scoring),You'll Never Get Rich,Morris Stoloff,FALSE,,,,,,,,,,,
1941 (14th),Music (Song),Dumbo,Music by Frank Churchill; Lyrics by Ned Washington,FALSE,,,,,,,,,,,
1941 (14th),Music (Song),Ridin' on a Rainbow,Music and Lyrics by Gene Autry and Fred Rose,FALSE,,,,,,,,,,,
1941 (14th),Music (Song),Blues in the Night,Music by Harold Arlen; Lyrics by Johnny Mercer,FALSE,,,,,,,,,,,
1941 (14th),Music (Song),Buck Privates,Music by Hugh Prince; Lyrics by Don Raye,FALSE,,,,,,,,,,,
1941 (14th),Music (Song),Sun Valley Serenade,Music by Harry Warren; Lyrics by Mack Gordon,FALSE,,,,,,,,,,,
1941 (14th),Music (Song),Las Vegas Nights,Music by Lou Alter; Lyrics by Frank Loesser,FALSE,,,,,,,,,,,
1941 (14th),Music (Song),Lady Be Good,Music by Jerome Kern; Lyrics by Oscar Hammerstein II,TRUE,,,,,,,,,,,
1941 (14th),Music (Song),All-American Co-Ed,Music and Lyrics by Lloyd B. Norlind,FALSE,,,,,,,,,,,
1941 (14th),Music (Song),You'll Never Get Rich,Music and Lyrics by Cole Porter,FALSE,,,,,,,,,,,
1941 (14th),Best Picture,Blossoms in the Dust,Metro-Goldwyn-Mayer,FALSE,,,,,,,,,,,
1941 (14th),Best Picture,Citizen Kane,Mercury,FALSE,,,,,,,,,,,
1941 (14th),Best Picture,Here Comes Mr. Jordan,Columbia,FALSE,,,,,,,,,,,
1941 (14th),Best Picture,Hold Back the Dawn,Paramount,FALSE,,,,,,,,,,,
1941 (14th),Best Picture,How Green Was My Valley,20th Century-Fox,TRUE,,,,,,,,,,,
1941 (14th),Best Picture,The Little Foxes,Samuel Goldwyn Productions,FALSE,,,,,,,,,,,
1941 (14th),Best Picture,The Maltese Falcon,Warner Bros.,FALSE,,,,,,,,,,,
1941 (14th),Best Picture,One Foot in Heaven,Warner Bros.,FALSE,,,,,,,,,,,
1941 (14th),Best Picture,Sergeant York,Warner Bros.,FALSE,,,,,,,,,,,
1941 (14th),Best Picture,Suspicion,RKO Radio,FALSE,,,,,,,,,,,
1941 (14th),Short Film (Animated),Boogie Woogie Bugle Boy of Company B,Walter Lantz, Producer,FALSE,,,,,,,,,,
1941 (14th),Short Film (Animated),Hiawatha's Rabbit Hunt,Leon Schlesinger, Producer,FALSE,,,,,,,,,,
1941 (14th),Short Film (Animated),How War Came,Columbia,FALSE,,,,,,,,,,,
1941 (14th),Short Film (Animated),Lend a Paw,Walt Disney, Producer,TRUE,,,,,,,,,,
1941 (14th),Short Film (Animated),The Night before Christmas,Metro-Goldwyn-Mayer,FALSE,,,,,,,,,,,
1941 (14th),Short Film (Animated),Rhapsody in Rivets,Leon Schlesinger, Producer,FALSE,,,,,,,,,,
1941 (14th),Short Film (Animated),Rhythm in the Ranks,George Pal, Producer,FALSE,,,,,,,,,,
1941 (14th),Short Film (Animated),The Rookie Bear,Metro-Goldwyn-Mayer,FALSE,,,,,,,,,,,
1941 (14th),Short Film (Animated),Superman,Max Fleischer, Producer,FALSE,,,,,,,,,,
1941 (14th),Short Film (Animated),Truant Officer Donald,Walt Disney, Producer,FALSE,,,,,,,,,,
1941 (14th),Short Film (Live Action),Army Champions,Pete Smith, Producer,FALSE,,,,,,,,,,
1941 (14th),Short Film (Live Action),Beauty and the Beach,Paramount,FALSE,,,,,,,,,,,
1941 (14th),Short Film (Live Action),Down on the Farm,Paramount,FALSE,,,,,,,,,,,
1941 (14th),Short Film (Live Action),Forty Boys and a Song,Warner Bros.,FALSE,,,,,,,,,,,
1941 (14th),Short Film (Live Action),Kings of the Turf,Warner Bros.,FALSE,,,,,,,,,,,
1941 (14th),Short Film (Live Action),Of Pups and Puzzles,Metro-Goldwyn-Mayer,TRUE,,,,,,,,,,,
1941 (14th),Short Film (Live Action),Sagebrush and Silver,20th Century-Fox,FALSE,,,,,,,,,,,
1941 (14th),Short Film (Live Action),Alive in the Deep,Woodard Productions, Inc.,FALSE,,,,,,,,,,
1941 (14th),Short Film (Live Action),Forbidden Passage,Metro-Goldwyn-Mayer,FALSE,,,,,,,,,,,
1941 (14th),Short Film (Live Action),The Gay Parisian,Warner Bros.,FALSE,,,,,,,,,,,
1941 (14th),Short Film (Live Action),Main Street on the March!,Metro-Goldwyn-Mayer,TRUE,,,,,,,,,,,
1941 (14th),Short Film (Live Action),The Tanks Are Coming,United States Army,FALSE,,,,,,,,,,,
1941 (14th),Sound,Appointment for Love,Universal Studio Sound Department, Bernard B. Brown, Sound Director,FALSE,,,,,,,,,
1941 (14th),Sound,Ball of Fire,Samuel Goldwyn Studio Sound Department, Thomas T. Moulton, Sound Director,FALSE,,,,,,,,,
1941 (14th),Sound,The Chocolate Soldier,Metro-Goldwyn-Mayer Studio Sound Department, Douglas Shearer, Sound Director,FALSE,,,,,,,,,
1941 (14th),Sound,Citizen Kane,RKO Radio Studio Sound Department, John Aalberg, Sound Director,FALSE,,,,,,,,,
1941 (14th),Sound,The Devil Pays Off,Republic Studio Sound Department, Charles Lootens, Sound Director,FALSE,,,,,,,,,
1941 (14th),Sound,How Green Was My Valley,20th Century-Fox Studio Sound Department, E. H. Hansen, Sound Director,FALSE,,,,,,,,,
1941 (14th),Sound,The Men in Her Life,Columbia Studio Sound Department, John Livadary, Sound Director,FALSE,,,,,,,,,
1941 (14th),Sound,Sergeant York,Warner Bros. Studio Sound Department, Nathan Levinson, Sound Director,FALSE,,,,,,,,,
1941 (14th),Sound,Skylark,Paramount Studio Sound Department, Loren Ryder, Sound Director,FALSE,,,,,,,,,
1941 (14th),Sound,That Hamilton Woman,General Service Sound Department, Jack Whitney, Sound Director,TRUE,,,,,,,,,
1941 (14th),Sound,Topper Returns,Hal Roach Studio Sound Department, Elmer Raguse, Sound Director,FALSE,,,,,,,,,
1941 (14th),Writing,Citizen Kane,Herman J. Mankiewicz, Orson Welles,TRUE,,,,,,,,,,
1941 (14th),Writing,The Devil and Miss Jones,Norman Krasna,FALSE,,,,,,,,,,,
1941 (14th),Writing,Sergeant York,Abem Finkel, Harry Chandlee, Howard Koch, John Huston,FALSE,,,,,,,,
1941 (14th),Writing,Tall, Dark and Handsome,Karl Tunberg, Darrell Ware,FALSE,,,,,,,,,
1941 (14th),Writing,Tom, Dick and Harry,Paul Jarrico,FALSE,,,,,,,,,,
1941 (14th),Writing,Ball of Fire,Billy Wilder, Thomas Monroe,FALSE,,,,,,,,,,
1941 (14th),Writing,Here Comes Mr. Jordan,Harry Segall,TRUE,,,,,,,,,,,
1941 (14th),Writing,The Lady Eve,Monckton Hoffe,FALSE,,,,,,,,,,,
1941 (14th),Writing,Meet John Doe,Richard Connell, Robert Presnell,FALSE,,,,,,,,,,
1941 (14th),Writing,Night Train,Gordon Wellesley,FALSE,,,,,,,,,,,
1941 (14th),Writing,Here Comes Mr. Jordan,Sidney Buchman, Seton I. Miller,TRUE,,,,,,,,,,
1941 (14th),Writing,Hold Back the Dawn,Charles Brackett, Billy Wilder,FALSE,,,,,,,,,,
1941 (14th),Writing,How Green Was My Valley,Philip Dunne,FALSE,,,,,,,,,,,
1941 (14th),Writing,The Little Foxes,Lillian Hellman,FALSE,,,,,,,,,,,
1941 (14th),Writing,The Maltese Falcon,John Huston,FALSE,,,,,,,,,,,
1941 (14th),Honorary Award,To Rey Scott for his extraordinary achievement in producing Kukan, the film record of China's struggle, including its photography with a 16mm camera under the most difficult and dangerous conditions.,,TRUE,,,,,,,,,
1941 (14th),Honorary Award,To The British Ministry of Information for its vivid and dramatic presentation of the heroism of the RAF in the documentary film, Target for Tonight.,,TRUE,,,,,,,,,,
1941 (14th),Honorary Award,To Leopold Stokowski and his associates for their unique achievement in the creation of a new form of visualized music in Walt Disney's production, Fantasia, thereby widening the scope of the motion picture as entertainment and as an art form.,,TRUE,,,,,,,,,
1941 (14th),Honorary Award,To Walt Disney, William Garity, John N. A. Hawkins and the RCA Manufacturing Company for their outstanding contribution to the advancement of the use of sound in motion pictures through the production of Fantasia.,,TRUE,,,,,,,,,
1941 (14th),Irving G. Thalberg Memorial Award,Walt Disney,,TRUE,,,,,,,,,,,
1941 (14th),Scientific and Technical (Scientific and Engineering Award),To ELECTRICAL RESEARCH PRODUCTS DIVISION OF WESTERN ELECTRIC CO., INC., for the development of the precision integrating sphere densitometer. [Laboratory],,TRUE,,,,,,,,,
1941 (14th),Scientific and Technical (Scientific and Engineering Award),To RCA MANUFACTURING COMPANY for the design and development of the MI-3043 Uni-directional microphone. [Sound],,TRUE,,,,,,,,,,,
1941 (14th),Scientific and Technical (Technical Achievement Award),To RAY WILKINSON and the PARAMOUNT STUDIO LABORATORY for pioneering in the use of and for the first practical application to release printing of fine grain positive stock. [Film],,TRUE,,,,,,,,,,,
1941 (14th),Scientific and Technical (Technical Achievement Award),To CHARLES LOOTENS and the REPUBLIC STUDIO SOUND DEPARTMENT for pioneering the use of and for the first practical application to motion picture production of CLASS B push-pull variable area recording. [Sound],,TRUE,,,,,,,,,,,
1941 (14th),Scientific and Technical (Technical Achievement Award),To WILBUR SILVERTOOTH and the PARAMOUNT STUDIO ENGINEERING DEPARTMENT for the design and computation of a relay condenser system applicable to transparency process projection, delivering considerably more usable light. [Special Photographic],,TRUE,,,,,,,,,,
1941 (14th),Scientific and Technical (Technical Achievement Award),To PARAMOUNT PICTURES, INC., and 20TH CENTURY-FOX FILM CORP. for the development and first practical application to motion picture production of an automatic scene slating device. [Stage Operations],,TRUE,,,,,,,,,
1941 (14th),Scientific and Technical (Technical Achievement Award),To DOUGLAS SHEARER and the METRO-GOLDWYN-MAYER STUDIO SOUND DEPARTMENT, and to LOREN RYDER and the PARAMOUNT STUDIO SOUND DEPARTMENT for pioneering the development of fine grain emulsions for variable density original sound recording in studio production. [Sound],,TRUE,,,,,,,,,,
1941 (14th),Special Effects (archaic category),Aloma of the South Seas,Photographic Effects by Farciot Edouart, Gordon Jennings; Sound Effects by Louis Mesenkop,FALSE,,,,,,,,,,
1941 (14th),Special Effects (archaic category),Dive Bomber,Photographic Effects by Byron Haskin; Sound Effects by Nathan Levinson,FALSE,,,,,,,,,,,
1941 (14th),Special Effects (archaic category),Flight Command,Photographic Effects by A. Arnold Gillespie; Sound Effects by Douglas Shearer,FALSE,,,,,,,,,,,
1941 (14th),Special Effects (archaic category),I Wanted Wings,Photographic Effects by Farciot Edouart, Gordon Jennings; Sound Effects by Louis Mesenkop,TRUE,,,,,,,,,,
1941 (14th),Special Effects (archaic category),The Invisible Woman,Photographic Effects by John Fulton; Sound Effects by John Hall,FALSE,,,,,,,,,,,
1941 (14th),Special Effects (archaic category),The Sea Wolf,Photographic Effects by Byron Haskin; Sound Effects by Nathan Levinson,FALSE,,,,,,,,,,,
1941 (14th),Special Effects (archaic category),That Hamilton Woman,Photographic Effects by Lawrence Butler; Sound Effects by William H. Wilmarth,FALSE,,,,,,,,,,,
1941 (14th),Special Effects (archaic category),Topper Returns,Photographic Effects by Roy Seawright; Sound Effects by Elmer Raguse,FALSE,,,,,,,,,,,
1941 (14th),Special Effects (archaic category),A Yank in the R.A.F.,Photographic Effects by Fred Sersen; Sound Effects by E. H. Hansen,FALSE,,,,,,,,,,,
1940 (13th),Actor -- Leading Role,Charles Chaplin,The Great Dictator {'Hynkel, Dictator of Tomania'},FALSE,,,,,,,,,,
1940 (13th),Actor -- Leading Role,Henry Fonda,The Grapes of Wrath {'Tom Joad'},FALSE,,,,,,,,,,,
1940 (13th),Actor -- Leading Role,Raymond Massey,Abe Lincoln in Illinois {'Abraham Lincoln'},FALSE,,,,,,,,,,,
1940 (13th),Actor -- Leading Role,Laurence Olivier,Rebecca {'Maxim de Winter'},FALSE,,,,,,,,,,,
1940 (13th),Actor -- Leading Role,James Stewart,The Philadelphia Story {'Mike Connor'},TRUE,,,,,,,,,,,
1940 (13th),Actor -- Supporting Role,Albert Basserman,Foreign Correspondent {'Van Meer'},FALSE,,,,,,,,,,,
1940 (13th),Actor -- Supporting Role,Walter Brennan,The Westerner {'Judge Roy Bean'},TRUE,,,,,,,,,,,
1940 (13th),Actor -- Supporting Role,William Gargan,They Knew What They Wanted {'Joe, the Foreman'},FALSE,,,,,,,,,,
1940 (13th),Actor -- Supporting Role,Jack Oakie,The Great Dictator {'Napaloni, Dictator of Bacteria'},FALSE,,,,,,,,,,
1940 (13th),Actor -- Supporting Role,James Stephenson,The Letter {'Howard Joyce'},FALSE,,,,,,,,,,,
1940 (13th),Actress -- Leading Role,Bette Davis,The Letter {'Leslie Crosbie'},FALSE,,,,,,,,,,,
1940 (13th),Actress -- Leading Role,Joan Fontaine,Rebecca {'Mrs. de Winter'},FALSE,,,,,,,,,,,
1940 (13th),Actress -- Leading Role,Katharine Hepburn,The Philadelphia Story {'Tracy Lord'},FALSE,,,,,,,,,,,
1940 (13th),Actress -- Leading Role,Ginger Rogers,Kitty Foyle {'Kitty Foyle'},TRUE,,,,,,,,,,,
1940 (13th),Actress -- Leading Role,Martha Scott,Our Town {'Emily Webb'},FALSE,,,,,,,,,,,
1940 (13th),Actress -- Supporting Role,Judith Anderson,Rebecca {'Mrs. Danvers'},FALSE,,,,,,,,,,,
1940 (13th),Actress -- Supporting Role,Jane Darwell,The Grapes of Wrath {'Ma Joad'},TRUE,,,,,,,,,,,
1940 (13th),Actress -- Supporting Role,Ruth Hussey,The Philadelphia Story {'Liz Imbrie'},FALSE,,,,,,,,,,,
1940 (13th),Actress -- Supporting Role,Barbara O'Neil,All This, and Heaven Too {'Duchesse de Praslin'},FALSE,,,,,,,,,,
1940 (13th),Actress -- Supporting Role,Marjorie Rambeau,Primrose Path {'Mamie Adams'},FALSE,,,,,,,,,,,
1940 (13th),Art Direction,Arise, My Love,Hans Dreier, Robert Usher,FALSE,,,,,,,,,
1940 (13th),Art Direction,Arizona,Lionel Banks, Robert Peterson,FALSE,,,,,,,,,,
1940 (13th),Art Direction,The Boys from Syracuse,John Otterson,FALSE,,,,,,,,,,,
1940 (13th),Art Direction,The Dark Command,John Victor Mackay,FALSE,,,,,,,,,,,
1940 (13th),Art Direction,Foreign Correspondent,Alexander Golitzen,FALSE,,,,,,,,,,,
1940 (13th),Art Direction,Lillian Russell,Richard Day, Joseph C. Wright,FALSE,,,,,,,,,,
1940 (13th),Art Direction,My Favorite Wife,Van Nest Polglase, Mark-Lee Kirk,FALSE,,,,,,,,,,
1940 (13th),Art Direction,My Son, My Son!,John DuCasse Schulze,FALSE,,,,,,,,,,
1940 (13th),Art Direction,Our Town,Lewis J. Rachmil,FALSE,,,,,,,,,,,
1940 (13th),Art Direction,Pride and Prejudice,Cedric Gibbons, Paul Groesse,TRUE,,,,,,,,,,
1940 (13th),Art Direction,Rebecca,Lyle Wheeler,FALSE,,,,,,,,,,,
1940 (13th),Art Direction,The Sea Hawk,Anton Grot,FALSE,,,,,,,,,,,
1940 (13th),Art Direction,The Westerner,James Basevi,FALSE,,,,,,,,,,,
1940 (13th),Art Direction,Bitter Sweet,Cedric Gibbons, John S. Detlie,FALSE,,,,,,,,,,
1940 (13th),Art Direction,Down Argentine Way,Richard Day, Joseph C. Wright,FALSE,,,,,,,,,,
1940 (13th),Art Direction,North West Mounted Police,Hans Dreier, Roland Anderson,FALSE,,,,,,,,,,
1940 (13th),Art Direction,The Thief of Bagdad,Vincent Korda,TRUE,,,,,,,,,,,
1940 (13th),Cinematography,Abe Lincoln in Illinois,James Wong Howe,FALSE,,,,,,,,,,,
1940 (13th),Cinematography,All This, and Heaven Too,Ernest Haller,FALSE,,,,,,,,,,
1940 (13th),Cinematography,Arise, My Love,Charles B. Lang, Jr.,FALSE,,,,,,,,,
1940 (13th),Cinematography,Boom Town,Harold Rosson,FALSE,,,,,,,,,,,
1940 (13th),Cinematography,Foreign Correspondent,Rudolph Mate,FALSE,,,,,,,,,,,
1940 (13th),Cinematography,The Letter,Gaetano (Tony) Gaudio,FALSE,,,,,,,,,,,
1940 (13th),Cinematography,The Long Voyage Home,Gregg Toland,FALSE,,,,,,,,,,,
1940 (13th),Cinematography,Rebecca,George Barnes,TRUE,,,,,,,,,,,
1940 (13th),Cinematography,Spring Parade,Joseph Valentine,FALSE,,,,,,,,,,,
1940 (13th),Cinematography,Waterloo Bridge,Joseph Ruttenberg,FALSE,,,,,,,,,,,
1940 (13th),Cinematography,Bitter Sweet,Oliver T. Marsh, Allen Davey,FALSE,,,,,,,,,,
1940 (13th),Cinematography,The Blue Bird,Arthur Miller, Ray Rennahan,FALSE,,,,,,,,,,
1940 (13th),Cinematography,Down Argentine Way,Leon Shamroy, Ray Rennahan,FALSE,,,,,,,,,,
1940 (13th),Cinematography,North West Mounted Police,Victor Milner, W. Howard Greene,FALSE,,,,,,,,,,
1940 (13th),Cinematography,Northwest Passage,Sidney Wagner, William V. Skall,FALSE,,,,,,,,,,
1940 (13th),Cinematography,The Thief of Bagdad,Georges Perinal,TRUE,,,,,,,,,,,
1940 (13th),Directing,The Grapes of Wrath,John Ford,TRUE,,,,,,,,,,,
1940 (13th),Directing,Kitty Foyle,Sam Wood,FALSE,,,,,,,,,,,
1940 (13th),Directing,The Letter,William Wyler,FALSE,,,,,,,,,,,
